threshold,scale_pos_weight,num_leaves,max_depth,subsample,colsample_bytree,min_child_samples,min_child_weight,reg_alpha,reg_lambda,AUC,F1_score,Recall,Precision,Avg_Best_Iteration
0.25,1.6,5,17,0.25,0.6,45,0.0005,0.001,6.0,0.8564213665288827,0.4528933360449157,0.8530663460150144,0.3082898952058602,683.6
0.3,1.6,7,11,0.3,0.35,105,0.008,0.002,5.0,0.8565214333495274,0.4577082441656858,0.7860570771145324,0.3228623412337816,536.6
0.2,1.4,8,21,0.1,0.5,75,0.015,0.0,2.5,0.8563994889062977,0.4462376454808271,0.8898887268484389,0.2977886508694326,451.4
0.3,1.2,5,7,0.05,0.45,120,0.01,0.001,1.5,0.8562503054870974,0.45343379280975576,0.6827958878564646,0.3394403751297051,688.6
0.25,1.8,9,15,0.2,0.35,135,0.015,0.003,2.5,0.8567412109497893,0.4480975442469096,0.8808259377443818,0.3004890986677028,484.2
0.3,1.0,4,17,0.45,0.6,75,0.003,0.004,3.5,0.8563503654777973,0.43218121268470266,0.5452818345185884,0.35797825249536386,742.4
0.15,1.0,6,19,0.4,0.45,150,0.0005,0.0,5.0,0.8564618158008276,0.44595927711050454,0.8896032674281125,0.29757200190125926,674.4
0.2,1.4,9,15,0.35,0.5,30,0.01,0.0,2.0,0.8564000211299788,0.4459787411110316,0.8895320935583702,0.29759932396069233,374.2
0.25,1.8,6,7,0.35,0.6,150,0.004,0.004,1.0,0.85652270288578,0.4481414031899318,0.8793984623897664,0.300692147335451,541.0
0.2,1.0,7,15,0.3,0.5,60,0.003,0.004,5.0,0.8565188094109046,0.4568717508845662,0.8133172549142438,0.31765985029680155,456.4
0.35,1.0,4,5,0.15,0.5,135,0.015,0.001,1.5,0.8564921572423057,0.33512333691888185,0.292443143027902,0.3925735438692735,776.4
0.25,1.8,6,9,0.35,0.45,165,0.008,0.004,6.0,0.8564564599300277,0.44797683754974543,0.8773291999012989,0.30079126586333393,670.2
0.35,1.4,7,5,0.3,0.5,45,0.01,0.004,2.5,0.8565586076217574,0.4455555882396153,0.6267056327688061,0.34567104203206134,477.4
0.15,1.8,7,13,0.2,0.25,165,0.015,0.001,5.0,0.8560505662481657,0.41556314076290574,0.9631769570840664,0.2649411346258616,571.8
0.2,1.2,4,7,0.2,0.25,135,0.008,0.003,1.5,0.8559044216098428,0.4509312717049837,0.8585611215473989,0.3057700635266505,926.8
0.3,1.2,7,21,0.4,0.25,60,0.003,0.004,3.5,0.8559992160515815,0.45186656638312056,0.6741604475474045,0.33983760556665216,585.8
0.3,1.8,7,15,0.15,0.6,150,0.008,0.004,3.5,0.8564769677413888,0.45710486494981345,0.8218097363307336,0.3166151533271495,510.6
0.25,1.8,7,11,0.2,0.45,150,0.004,0.001,2.5,0.8564559665947875,0.44873643683836245,0.8781855781622779,0.3013758020322488,687.4
0.25,1.2,9,19,0.3,0.6,105,0.004,0.002,1.0,0.8564606121918077,0.45773450528373594,0.780133959663387,0.32390411974590644,367.6
0.35,1.8,7,17,0.3,0.35,90,0.0005,0.002,1.0,0.8565077961430989,0.4576489790457206,0.7494482433550471,0.3294135378461237,678.6
0.25,1.6,9,13,0.4,0.4,75,0.004,0.004,2.5,0.8562196032712988,0.4522050300300429,0.8516393544899252,0.30784006855633733,530.8
0.2,1.0,8,11,0.2,0.25,150,0.003,0.001,0.5,0.8559483385131464,0.4563387760761034,0.8132464375504679,0.3171635750114653,500.0
0.15,1.6,6,19,0.1,0.35,30,0.002,0.003,6.0,0.8565795359830328,0.4204235558728168,0.9548988121475844,0.26955496618023567,690.4
0.3,1.2,6,15,0.25,0.25,45,0.003,0.004,0.5,0.855739747037803,0.45286609802419403,0.677514506609748,0.3401151215094703,635.2
0.2,1.6,5,5,0.35,0.6,60,0.004,0.0,0.5,0.8562662838653834,0.43905185939286573,0.9085854021501895,0.28946807910895167,649.0
0.25,1.8,8,7,0.3,0.45,135,0.015,0.001,6.0,0.8562780991416787,0.447639400019868,0.8781853744445828,0.300384399557403,542.6
0.25,1.2,4,15,0.15,0.6,90,0.002,0.0,3.5,0.8563803943566798,0.4569539382175714,0.782703272699308,0.32267559671487384,828.6
0.25,1.8,9,11,0.15,0.55,120,0.008,0.0,5.0,0.856324196420579,0.44896894368073614,0.8804689988777701,0.30131250537412,491.6
0.15,1.2,5,19,0.3,0.4,30,0.004,0.003,2.0,0.8562463115024306,0.43546244662467304,0.9212164085436145,0.2851266081878304,704.8
0.3,1.4,6,13,0.05,0.45,105,0.003,0.0,1.0,0.8561841260418388,0.4572054487024605,0.7494479123137925,0.32896083638408014,566.2
0.3,1.4,5,17,0.45,0.45,45,0.004,0.002,2.0,0.8562911164787026,0.45726455436620383,0.7504471476084944,0.32883843753296105,701.6
0.2,1.2,7,9,0.4,0.5,120,0.015,0.004,2.0,0.8564395252439206,0.4513941374136139,0.856420175894951,0.3064706878294464,428.2
0.2,1.8,4,21,0.4,0.5,45,0.001,0.0,2.0,0.8563363181235031,0.43291476072991547,0.9275676387311138,0.2823507100408124,846.4
0.35,1.8,5,9,0.3,0.6,45,0.003,0.004,6.0,0.8565082414169197,0.45873384541216555,0.7587251397567051,0.3287707229201651,661.0
0.15,1.8,7,5,0.4,0.35,150,0.01,0.003,0.5,0.8566394693377817,0.4154959581566569,0.9635339468801016,0.2648568918623194,573.8
0.35,1.6,9,13,0.05,0.55,90,0.0005,0.001,1.0,0.8564614629388124,0.45545262975095235,0.706559353277805,0.33605558354670884,400.8
0.15,1.6,6,7,0.45,0.25,45,0.015,0.0,2.5,0.8560344606251507,0.4204103978961017,0.9537573564369571,0.26964119386972,736.8
0.3,1.2,5,17,0.3,0.55,135,0.01,0.003,1.0,0.8563659671391385,0.452448739898513,0.6802976977608624,0.33895305069427206,618.2
0.35,1.2,9,15,0.1,0.35,150,0.01,0.004,1.5,0.8566203958864398,0.4176035978252539,0.4870511176080079,0.3655922026829955,395.2
0.2,1.0,4,13,0.4,0.55,150,0.01,0.001,2.0,0.8562938863090439,0.4557919440490326,0.8123899828953529,0.31676326942511845,683.2
0.3,1.4,5,13,0.2,0.3,30,0.01,0.004,0.5,0.856530389884548,0.4569772469191826,0.744809565971811,0.32962647871503137,771.6
0.2,1.2,4,7,0.05,0.6,165,0.0005,0.001,0.5,0.8564458370180962,0.4526731461320489,0.8538513212238442,0.3079860644157285,776.4
0.3,1.6,5,21,0.2,0.25,60,0.004,0.001,3.5,0.8558203345332146,0.4565571762642004,0.7954769833381843,0.32016733471631875,766.8
0.35,1.8,9,15,0.2,0.45,60,0.003,0.003,2.5,0.8563843670537372,0.4584976357191232,0.7535869975143894,0.32949275327853667,568.4
0.25,1.0,8,9,0.35,0.6,30,0.008,0.003,3.5,0.8564674525251398,0.4566802108711565,0.7130532622460436,0.3359267663928728,426.6
0.3,1.6,5,13,0.35,0.35,150,0.015,0.001,2.0,0.8566073666768592,0.45739667762056335,0.7898390451955345,0.3219215977960472,725.8
0.25,1.2,7,5,0.45,0.55,120,0.002,0.003,2.0,0.8565320764996592,0.45659178712717885,0.7787781420080402,0.32298457905706124,450.2
0.25,1.2,6,7,0.4,0.5,45,0.003,0.0,2.5,0.856473923626526,0.45749923260884023,0.7809189858016405,0.32352189769462375,508.8
0.3,1.8,8,5,0.1,0.4,165,0.003,0.003,2.0,0.8562123906981107,0.45617778784070373,0.8224516762528575,0.31562665033402787,529.6
0.25,1.4,4,11,0.2,0.3,135,0.003,0.004,2.0,0.8564169637125648,0.4564346016576807,0.8254488728427252,0.31543517704041435,792.8
0.3,1.2,8,15,0.25,0.55,135,0.008,0.002,2.5,0.8563783751503244,0.4525095285722984,0.6774437911048197,0.33974421224724505,407.6
0.25,1.8,7,19,0.1,0.6,105,0.003,0.002,3.5,0.8565386659841663,0.4483575629087084,0.8800408861414162,0.30081222872986696,504.4
0.3,1.0,8,11,0.15,0.25,90,0.01,0.002,1.5,0.8559510312648723,0.4270441998354424,0.527583834287878,0.35871879579050664,510.8
0.2,1.4,5,17,0.2,0.6,150,0.008,0.002,6.0,0.8565436572655848,0.4464261365090595,0.8857497435066893,0.298425601454159,718.8
0.3,1.6,5,15,0.15,0.35,150,0.015,0.001,0.5,0.8565612898821069,0.4573359518780943,0.7903384845899023,0.32177596148275833,753.0
0.35,1.0,4,5,0.05,0.55,60,0.003,0.0,1.5,0.856281911992815,0.33079704892625694,0.286021044547203,0.3924238214744759,695.2
0.15,1.2,8,19,0.3,0.25,165,0.015,0.003,0.5,0.8561944035410833,0.4353364311831579,0.9219300316297186,0.2849520218219262,551.4
0.15,1.8,8,17,0.05,0.25,150,0.004,0.004,2.5,0.8561427146171934,0.4160751158618313,0.961463971379701,0.2654872143714494,613.0
0.15,1.8,9,17,0.15,0.3,45,0.002,0.001,2.0,0.8566220136060793,0.41671358415980714,0.9608933835803029,0.2660473780935041,593.8
0.35,1.8,6,15,0.25,0.55,45,0.008,0.003,6.0,0.8565562968435463,0.45882130121333964,0.7555852389213861,0.3294524913162983,616.8
0.35,1.2,9,11,0.25,0.3,30,0.001,0.003,5.0,0.8565572293820314,0.41864363303853197,0.4881926242480589,0.36652451577823913,405.4
0.3,1.8,7,5,0.05,0.35,45,0.015,0.003,3.5,0.8565852038950631,0.45687380174901626,0.8214527210699865,0.31644636360650663,573.0
0.35,1.0,8,5,0.2,0.4,165,0.015,0.002,0.5,0.8562395815379211,0.3377361247699476,0.2971537582222371,0.3912381555604202,444.4
0.15,1.4,8,5,0.15,0.5,30,0.003,0.004,1.5,0.8563398639763843,0.42659658891876234,0.9392706855584271,0.2759773769793392,408.8
0.3,1.0,6,9,0.2,0.55,150,0.008,0.003,1.5,0.8563645142045992,0.4314778788575599,0.5432839241528463,0.35787262166823436,479.6
0.15,1.8,9,15,0.05,0.3,120,0.003,0.0,3.5,0.8566892472258875,0.41672345381419335,0.9614643533503795,0.2660124329212901,561.2
0.35,1.8,8,17,0.3,0.25,90,0.015,0.003,2.0,0.8562125629332826,0.45760645256990734,0.7538012321355497,0.3285381873595938,611.6
0.25,1.8,7,17,0.15,0.55,45,0.004,0.001,1.0,0.8563465626156953,0.4484660842922127,0.879541370352913,0.30096827255536257,597.6
0.15,1.4,5,17,0.15,0.55,105,0.008,0.0,1.0,0.8566060250768659,0.42723516138813766,0.9404128288162754,0.27641036983424316,635.4
0.15,1.4,7,15,0.25,0.3,60,0.001,0.001,5.0,0.8566345196115552,0.4268267280862835,0.9421254325499625,0.2759189597681108,568.8
0.3,1.8,8,21,0.35,0.3,30,0.001,0.002,1.0,0.8566097158787942,0.45697703697913183,0.8200970816676229,0.31674605982485254,541.0
0.35,1.8,6,17,0.05,0.45,120,0.01,0.0,2.0,0.8563997210479389,0.4586122318733743,0.7570840663987269,0.3289537580861515,693.8
0.35,1.8,5,17,0.15,0.35,90,0.004,0.002,6.0,0.8566018794069435,0.45736135150432516,0.7531589357074594,0.32840932711463156,752.0
0.2,1.0,5,17,0.25,0.55,90,0.015,0.0,3.5,0.8565357670762201,0.45665372635275936,0.8117474572848555,0.3176950515435443,627.6
0.25,1.2,9,19,0.2,0.6,45,0.002,0.002,0.5,0.8562509735209712,0.4572406040341016,0.7804906184181678,0.3233473787559026,353.0
0.3,1.4,8,17,0.3,0.6,105,0.01,0.004,1.5,0.8563184449423888,0.45842689465093456,0.7463080369431854,0.3308353318762253,413.4
0.25,1.4,8,11,0.4,0.5,60,0.01,0.002,2.5,0.8565904201787073,0.456673091794889,0.8238078758788827,0.3159074525261593,490.2
0.3,1.8,5,15,0.35,0.45,120,0.008,0.0,2.0,0.8563666915342203,0.45645649781652897,0.8223092266545251,0.3159171370487242,802.4
0.35,1.8,5,21,0.05,0.6,75,0.015,0.002,1.0,0.8564266249147883,0.4579952995862248,0.7573696786073247,0.32826354084356946,671.2
0.3,1.6,5,13,0.2,0.45,60,0.01,0.003,1.0,0.8564463570388072,0.45767341763832814,0.7933360376857366,0.32161065532327615,736.2
0.3,1.8,7,17,0.45,0.55,150,0.0005,0.002,1.0,0.8564642681498109,0.45711040874335734,0.8229515994767512,0.3164519594704952,524.6
0.15,1.2,9,15,0.15,0.25,165,0.01,0.002,5.0,0.8561927279117238,0.4351984516334775,0.9207882703425488,0.2849415413348756,494.8
0.15,1.0,4,13,0.2,0.4,135,0.008,0.003,6.0,0.8564639654846641,0.44529624760675474,0.8888185214016897,0.2970720282572287,913.8
0.35,1.8,5,15,0.05,0.6,45,0.004,0.003,1.0,0.8563640123246575,0.45795745016469225,0.758654118675234,0.3279756643112502,571.4
0.15,1.2,6,13,0.3,0.6,75,0.015,0.002,6.0,0.856551335843708,0.4357741737380752,0.9202887290893335,0.2854816378579994,525.8
0.15,1.6,9,19,0.3,0.3,90,0.0005,0.0,0.5,0.8565318529505334,0.4200458632620833,0.955041898363714,0.2692343014876634,415.6
0.25,1.0,9,9,0.2,0.35,150,0.002,0.002,5.0,0.8565380532204377,0.4573651813143191,0.7121968330556406,0.3368610818586275,345.0
0.3,1.2,7,9,0.15,0.55,120,0.0005,0.004,2.0,0.8564360412615615,0.4527485395601287,0.6772303713544401,0.340060101050873,449.4
0.3,1.8,7,17,0.05,0.4,75,0.004,0.0,1.0,0.8561545604307452,0.45648340507808827,0.8221666242679214,0.31596352454982235,657.0
0.35,1.2,6,15,0.2,0.6,45,0.004,0.003,3.5,0.8564753262039391,0.42131572526971084,0.4977550819288908,0.3653203979721832,482.8
0.35,1.6,8,17,0.1,0.5,105,0.015,0.004,1.5,0.8564868708636416,0.4552270926493337,0.7056316992882359,0.3360123152997388,465.4
0.25,1.8,8,7,0.15,0.5,45,0.003,0.002,1.0,0.8564744282536024,0.44741488359541315,0.8806831571047947,0.29989454415402944,449.8
0.2,1.4,9,9,0.45,0.55,120,0.002,0.004,5.0,0.8563839326623712,0.4464205651454888,0.8885328327989563,0.2981051987326856,405.8
0.3,1.2,7,21,0.15,0.35,135,0.004,0.001,1.5,0.8567051147846586,0.45334091944418076,0.6743754715746333,0.3414486934811427,539.4
0.25,1.6,8,5,0.3,0.25,135,0.002,0.001,5.0,0.8563082141266023,0.4520641553009037,0.8545649188452366,0.30733001553041,646.4
0.35,1.8,9,19,0.35,0.6,120,0.015,0.003,1.5,0.8562152149154446,0.4584390303385657,0.7519458222975638,0.32975220376284187,431.6
0.15,1.8,4,11,0.25,0.25,90,0.003,0.004,2.5,0.8557390308840331,0.4158744513148904,0.9625347879795354,0.26523869822830953,945.4
0.2,1.6,8,19,0.45,0.3,165,0.001,0.002,3.5,0.856736812925409,0.4394130012263592,0.9112969356020354,0.28950894955928586,518.8
0.35,1.0,9,19,0.45,0.4,120,0.001,0.001,2.5,0.8563328152710984,0.3390013906340025,0.2981527388698201,0.39304571137656164,439.8
0.15,1.6,6,15,0.1,0.6,45,0.003,0.001,3.5,0.8564095242377547,0.4210534843705792,0.9531861320197617,0.27021382898728374,561.2
0.35,1.6,5,9,0.2,0.4,30,0.008,0.004,2.5,0.8562699486334131,0.4567115540054071,0.7132674204730682,0.33592154386943124,769.4
0.35,1.8,5,15,0.25,0.45,165,0.004,0.004,1.0,0.8564454633604509,0.45809650250007633,0.7577262864326816,0.3282989550598588,696.0
0.2,1.6,4,13,0.15,0.35,75,0.002,0.002,2.0,0.8564573676077314,0.43861724323398227,0.9130808659937362,0.2886384557944127,841.6
0.3,1.6,5,13,0.35,0.55,135,0.001,0.0,5.0,0.8565505344063142,0.4578975106869107,0.7922657303801398,0.32201413195383843,587.4
0.35,1.4,9,15,0.4,0.6,105,0.0005,0.0,6.0,0.8564980220017642,0.44526330232239564,0.6273476745497776,0.3451492556796928,366.0
0.25,1.0,8,17,0.2,0.55,75,0.015,0.002,3.5,0.8564560991912215,0.4567676855635375,0.713410252042079,0.3359438374160494,420.4
0.25,1.4,8,9,0.4,0.5,30,0.0005,0.0,6.0,0.8564577425559607,0.456471816870678,0.8233794575659861,0.31576800241825215,489.4
0.15,1.0,5,19,0.4,0.25,120,0.003,0.001,2.5,0.8559248618455367,0.44415258390023676,0.8908879876078526,0.2958244375926419,763.8
0.2,1.4,4,15,0.25,0.3,105,0.002,0.0,5.0,0.8564270298339128,0.4454239412248929,0.8865349224332142,0.29744298835578353,902.8
0.25,1.2,7,7,0.1,0.25,75,0.015,0.0,1.5,0.8560092062879365,0.45729426854713556,0.7814186289137034,0.323237214248225,617.2
0.35,1.2,8,19,0.05,0.25,105,0.001,0.003,1.5,0.856036853706758,0.4138605795825933,0.4794149889877854,0.36416695149088396,524.0
0.3,1.0,5,17,0.1,0.3,45,0.008,0.002,2.5,0.8564447988015329,0.4321843638133537,0.5423556590101918,0.3592329338557601,622.2
0.2,1.6,5,9,0.1,0.25,165,0.002,0.003,3.5,0.8559398931730096,0.43917423534178085,0.9118681854839428,0.28924629571675087,835.6
0.2,1.2,7,19,0.2,0.3,45,0.002,0.0,5.0,0.8567030007064483,0.45291047613125074,0.8559206601064476,0.3079354207175076,594.2
0.25,1.6,6,9,0.2,0.45,45,0.003,0.004,2.5,0.8564147406505324,0.4520826517080689,0.8525669066206468,0.30760336882520783,684.6
0.15,1.4,5,21,0.45,0.4,120,0.004,0.0,2.0,0.8562250373533276,0.4275059536442861,0.9414830342630245,0.2765433778647709,695.6
0.3,1.6,4,11,0.4,0.3,150,0.0005,0.002,3.5,0.8564929087628185,0.45655316788213424,0.7891256003624137,0.3212009271792448,862.4
0.2,1.6,8,17,0.3,0.35,135,0.001,0.0,1.0,0.856712286980547,0.4398920620592933,0.9117251756619489,0.2898801300934232,568.2
0.15,1.4,5,5,0.05,0.55,150,0.004,0.004,5.0,0.8565394409390438,0.42763195900063933,0.9382716539814204,0.27692638106511347,692.0
0.3,1.6,4,21,0.45,0.35,90,0.001,0.002,1.0,0.8564000339754447,0.4569131151832673,0.7897679986493517,0.3214547757160399,865.6
0.35,1.2,5,21,0.3,0.55,165,0.001,0.002,5.0,0.8565831557087853,0.42137444403717816,0.4966137280771113,0.366043388932267,633.8
0.2,1.0,5,7,0.35,0.3,135,0.0005,0.002,1.5,0.8564285275988566,0.4565900973389597,0.8113191153660948,0.31769972435453625,605.8
0.15,1.0,9,9,0.05,0.35,135,0.008,0.004,2.5,0.8565745709451029,0.4445929382991869,0.8919583203781611,0.2960942851906484,393.8
0.2,1.4,5,13,0.1,0.25,105,0.01,0.002,1.0,0.8558573702928374,0.4439243201945973,0.8871770151436096,0.2960331929784735,730.8
0.25,1.8,9,7,0.4,0.6,150,0.008,0.0,6.0,0.8564450007638662,0.4481290280071093,0.8804692025954652,0.30056291481199415,450.4
0.35,1.2,6,9,0.25,0.3,165,0.001,0.001,0.5,0.8566239433301993,0.417886014845248,0.48776479162353575,0.3656149449069591,592.2
0.15,1.0,5,5,0.4,0.5,120,0.002,0.001,0.5,0.8564843880636188,0.445244721365902,0.8896748232685333,0.2969293348135177,582.6
0.35,1.6,5,15,0.2,0.55,105,0.004,0.0,3.5,0.856586168256845,0.456090945146561,0.7098418564997276,0.33600792246010514,651.2
0.15,1.8,9,5,0.15,0.4,150,0.0005,0.003,1.0,0.8564073491337394,0.41651777527509504,0.9598944538621437,0.26596772436046073,516.6
0.3,1.4,6,15,0.1,0.6,30,0.008,0.001,2.5,0.8564993312850688,0.4580783139840413,0.7478780382902687,0.33017658530989447,531.4
0.35,1.4,9,11,0.4,0.5,165,0.015,0.001,2.0,0.8565959734172657,0.44437706997442084,0.6208536382579795,0.3460516374218699,443.8
0.2,1.0,7,5,0.2,0.5,30,0.008,0.0,5.0,0.856593597347346,0.457173615578621,0.814031081718043,0.31785038173017066,522.8
0.25,1.0,5,21,0.2,0.55,135,0.0005,0.001,2.5,0.8564007644467452,0.4571238990500448,0.7187620177524694,0.33515621525261874,604.2
0.15,1.0,5,21,0.35,0.5,135,0.001,0.004,1.0,0.856444343834627,0.4458869048862816,0.8906027573699331,0.29739892206759655,606.4
0.35,1.2,9,17,0.1,0.25,120,0.002,0.001,2.5,0.8560541885350854,0.41460782719772354,0.47863014110251517,0.3657680588612239,506.2
0.25,1.4,7,15,0.3,0.6,90,0.003,0.0,2.0,0.8564782423227865,0.4567963031421434,0.823022875205341,0.31613463318049984,525.0
0.2,1.8,4,9,0.1,0.35,135,0.015,0.002,5.0,0.8563867856337101,0.43213716238094896,0.929922538892891,0.28147092778003613,896.8
0.15,1.8,6,11,0.4,0.45,135,0.004,0.0,1.0,0.8563720087372992,0.41715157333975383,0.9608935109038622,0.2664053304595505,700.0
0.2,1.4,9,5,0.2,0.5,60,0.001,0.001,3.5,0.856589918376071,0.44685599736905174,0.8893891855952235,0.29839784200215264,450.6
0.3,1.8,4,13,0.25,0.35,30,0.01,0.003,2.0,0.8563608511079661,0.4563556682747244,0.8236649679157363,0.3156235922977938,904.2
0.15,1.6,4,9,0.1,0.25,30,0.003,0.001,2.0,0.8555851825975129,0.41995944092767645,0.9539711581580151,0.2692480158793916,867.8
0.3,1.4,9,7,0.25,0.3,30,0.001,0.001,6.0,0.8565751836894829,0.4585639099537504,0.7432393863717446,0.3315788424646834,421.4
0.2,1.0,6,7,0.05,0.6,30,0.002,0.004,5.0,0.8564866336566584,0.4571929485615563,0.8106770990498351,0.3183803937568237,524.4
0.3,1.6,4,17,0.35,0.35,105,0.003,0.001,2.5,0.8564427014788887,0.45734440764104106,0.7904101677538825,0.3217752678452705,912.6
0.25,1.6,5,5,0.2,0.45,135,0.01,0.004,6.0,0.8563243221578943,0.45227696354812463,0.8517818550176814,0.3078851041081504,766.2
0.15,1.0,6,17,0.15,0.55,75,0.003,0.004,0.5,0.8565254770841488,0.44480979975656,0.8899602826888596,0.29651080549580333,508.8
0.3,1.4,7,21,0.4,0.5,165,0.008,0.003,2.5,0.8566441397205271,0.4587107266280368,0.745880076995103,0.3312165128856918,491.2
0.2,1.0,6,11,0.05,0.45,30,0.015,0.004,3.5,0.8561853130746588,0.4562449667233751,0.8116761306268419,0.3173100069542315,595.6
0.35,1.2,5,7,0.2,0.4,90,0.0005,0.001,5.0,0.856428466325158,0.4210438942867262,0.4953287787149641,0.3662071167910773,718.2
0.25,1.2,5,11,0.3,0.5,165,0.0005,0.002,1.5,0.8565174100417023,0.4572686954407256,0.7814901083599884,0.3232006347231645,570.0
0.35,1.2,7,21,0.25,0.35,135,0.0005,0.0,0.5,0.8567067553587229,0.41935851256866796,0.48933433460580494,0.3669708629766255,548.0
0.2,1.8,5,5,0.45,0.6,30,0.008,0.004,2.0,0.8563010999151865,0.4336197108552636,0.926711413258406,0.28302732318780205,745.2
0.2,1.4,9,9,0.3,0.25,30,0.002,0.004,1.5,0.855964693708313,0.444711716987453,0.8886042613158176,0.2965718975697385,489.0
0.15,1.8,6,7,0.3,0.55,165,0.001,0.002,2.5,0.8564560181757518,0.41678418721608035,0.9614643533503793,0.2660634318765154,579.0
0.25,1.2,5,17,0.4,0.5,60,0.008,0.001,1.5,0.8564258024393829,0.4571179970002862,0.7817040883340298,0.32301575472183963,576.0
0.3,1.4,9,13,0.15,0.35,30,0.01,0.004,0.5,0.8565570301549537,0.45831848700995914,0.742882472969845,0.3313983105408615,483.0
0.2,1.8,6,11,0.1,0.6,60,0.008,0.0,2.0,0.8565519519778648,0.4333262045116948,0.9256409022351141,0.28288190396730867,609.0
0.25,1.4,5,7,0.3,0.6,30,0.004,0.001,2.0,0.8564423393127996,0.4559473816572657,0.8231654011978092,0.3153064444286526,653.4
0.15,1.4,6,7,0.05,0.25,120,0.015,0.003,1.5,0.8558865537589304,0.42626487065977203,0.941126350043532,0.27553634862990734,638.0
0.3,1.6,7,15,0.45,0.55,45,0.015,0.004,2.0,0.8564486673531428,0.4582523615730237,0.7892682536784412,0.32286452015778694,559.6
0.2,1.6,4,5,0.25,0.25,105,0.004,0.0,1.0,0.855770511885205,0.4384477700447785,0.9115114503350267,0.2886509253155758,995.6
0.25,1.2,7,9,0.1,0.3,105,0.015,0.0,5.0,0.8566768795436973,0.4575725739804056,0.7746388021603243,0.3246877325088496,574.2
0.2,1.8,7,9,0.05,0.3,105,0.003,0.001,5.0,0.8566769593814755,0.4325607053998749,0.9279242210917588,0.28201622149387034,605.2
0.35,1.8,6,13,0.25,0.4,45,0.0005,0.003,6.0,0.8563714939489848,0.45829675483526755,0.7563704942420466,0.32875970097765117,695.4
0.2,1.0,6,5,0.35,0.3,90,0.015,0.001,1.0,0.8565316855027192,0.4571931685164672,0.8093211795356409,0.3185940862970489,618.8
0.15,1.2,5,13,0.1,0.6,45,0.004,0.003,6.0,0.8563989224885221,0.43583976106447125,0.9207168163609755,0.2854969386239333,598.6
0.3,1.4,4,21,0.35,0.35,105,0.01,0.002,1.5,0.8564237225083978,0.45792090683034486,0.7491626311464493,0.3297544768646706,833.4
0.3,1.0,6,19,0.4,0.45,75,0.004,0.004,0.5,0.8562166818402923,0.4301739961287049,0.5392160892161273,0.35785175018739124,657.2
0.2,1.0,4,15,0.45,0.55,165,0.003,0.004,0.5,0.8563841642007153,0.4564245749986444,0.8131035041226096,0.3172639132891577,720.6
0.3,1.8,7,21,0.4,0.4,135,0.004,0.0,5.0,0.8561242872749502,0.4560516833244619,0.8232369315735181,0.3153947412363478,564.8
0.15,1.8,8,21,0.15,0.3,135,0.002,0.001,2.0,0.8567920468222681,0.41630447291822675,0.9622492267003617,0.2656108994233026,557.6
0.2,1.2,4,17,0.1,0.55,75,0.002,0.004,2.5,0.8564165101427965,0.4521824552070994,0.853708566048969,0.30754787352827095,812.2
0.25,1.0,4,17,0.45,0.55,150,0.008,0.002,6.0,0.856381551101722,0.4564577627418161,0.7175491589896926,0.3347088905287591,799.8
0.15,1.8,8,21,0.35,0.3,120,0.002,0.001,1.0,0.8565941959978266,0.4161794562322886,0.9628916249872994,0.2654604097048835,509.6
0.15,1.8,4,13,0.45,0.5,120,0.004,0.003,6.0,0.8564866181497981,0.41563244074559486,0.9628201964704381,0.2650203859547376,906.6
0.35,1.8,7,5,0.15,0.45,120,0.002,0.004,5.0,0.8563006134588621,0.45760685776855414,0.7528021496291192,0.3287340591950249,654.4
0.15,1.6,6,11,0.05,0.6,90,0.008,0.0,3.5,0.8565703168597171,0.42121111460813304,0.9516165126433567,0.2704650824674594,594.6
0.25,1.4,6,19,0.1,0.4,60,0.004,0.003,3.5,0.8561781993992973,0.4559726932666625,0.82473550440374,0.31509913978231585,564.2
0.25,1.6,8,7,0.2,0.6,75,0.01,0.003,3.5,0.8563749149667398,0.4521800319552449,0.8531379273201471,0.3076230742263717,473.8
0.15,1.8,5,7,0.25,0.55,60,0.0005,0.001,2.0,0.8565769691067724,0.4162080817164503,0.9623920073399486,0.2655261089365868,684.8
0.2,1.0,5,5,0.4,0.25,105,0.003,0.002,3.5,0.8558799975651985,0.4551385797858628,0.8148875873025817,0.3157588954534175,699.4
0.3,1.8,7,7,0.05,0.4,105,0.015,0.004,6.0,0.8562318901771816,0.4561821394241992,0.823094150933931,0.3155388759085581,613.6
0.2,1.6,8,21,0.3,0.5,60,0.004,0.0,2.5,0.8564709433290227,0.43950470728379526,0.9104407355940396,0.28967629993658617,470.2
0.15,1.6,4,9,0.2,0.4,75,0.003,0.002,5.0,0.8564548158563188,0.420453822176972,0.9551130976981683,0.2695617400786651,918.0
0.35,1.0,9,5,0.4,0.35,60,0.0005,0.001,2.5,0.8567846652292437,0.34393565440959184,0.3055027969166308,0.39356201692660703,512.2
0.35,1.4,9,13,0.35,0.55,105,0.015,0.002,2.0,0.8563992430986269,0.44459998331184425,0.6264199696307846,0.34462420251703085,410.4
0.3,1.4,9,21,0.35,0.3,30,0.008,0.004,2.5,0.8566333773343896,0.45751117732825597,0.7413836964219278,0.330856832252499,469.0
0.25,1.0,7,7,0.3,0.45,105,0.004,0.002,2.5,0.8561870857574446,0.4565602067868402,0.7159789029954904,0.33515341799700715,506.0
