threshold,scale_pos_weight,num_leaves,max_depth,subsample,colsample_bytree,min_child_samples,min_child_weight,reg_alpha,reg_lambda,AUC,F1_score,Recall,Precision,Avg_Best_Iteration
0.35,1.4,8,19,0.15,0.35,120,0.0005,0.003,1.0,0.8565637842503078,0.4465117519944415,0.6240648148218884,0.3476412426096413,450.4
0.3,1.4,4,13,0.15,0.3,80,0.0005,0.004,2.0,0.8563517711387739,0.4578627807450576,0.7480921201231576,0.32989761285432356,873.0
0.3,1.0,4,13,0.25,0.3,70,0.002,0.003,2.0,0.8562743702472178,0.43119832546094905,0.5415710148426166,0.3582170922201353,848.4
0.28,1.0,4,17,0.15,0.3,80,0.0005,0.001,0.5,0.8563456954742847,0.4455779616398498,0.6219951448980303,0.3471361746787192,869.0
0.3,1.2,8,15,0.25,0.35,90,0.0005,0.001,1.0,0.8564889247396342,0.4523935978672974,0.6735897578891589,0.34056455964562665,486.2
0.3,1.0,9,13,0.2,0.2,100,0.002,0.003,2.0,0.8554031412770702,0.4268813758097341,0.5273702362845153,0.3586234637675572,541.8
0.32,1.2,6,7,0.2,0.35,100,0.0015,0.0,2.0,0.8565984128608586,0.44351006796966164,0.6102206950185677,0.34837214137052364,665.2
0.32,1.0,7,21,0.15,0.4,90,0.0015,0.0,0.5,0.8561159403679988,0.4014293413703351,0.43581283233040563,0.37221888279838544,468.0
0.3,1.4,6,11,0.2,0.4,110,0.001,0.003,1.0,0.8562728168227505,0.45717209091923683,0.7483777323317553,0.32913290056567285,596.6
0.32,1.0,9,13,0.25,0.35,90,0.0005,0.0,2.0,0.8565392715790434,0.40080559839754376,0.4358119919949132,0.3710642031727216,413.6
0.32,1.2,8,7,0.15,0.25,140,0.002,0.0,0.75,0.8562438427208858,0.4431453345108565,0.6075091870314334,0.34881587006435577,529.2
0.25,1.0,9,13,0.2,0.35,140,0.0005,0.004,0.75,0.8566460286097431,0.4571503698408999,0.7104842802513774,0.3370092355595844,426.8
0.32,1.2,6,17,0.15,0.4,70,0.0015,0.003,1.0,0.8561408174684141,0.4421228762093861,0.6108628386583865,0.34645511890374536,566.6
0.3,1.0,4,3,0.25,0.25,120,0.002,0.004,0.5,0.8557836494488162,0.4283277774185269,0.5322225371358259,0.35840701661310004,927.8
0.3,1.2,9,17,0.15,0.4,90,0.002,0.001,0.5,0.8561975650151986,0.4524863907950345,0.6778001697477695,0.33963790632948215,421.6
0.28,1.0,7,7,0.25,0.35,60,0.0015,0.002,2.0,0.8566384394230614,0.44512888098918035,0.6174287109024363,0.3480464098937437,573.8
0.25,1.4,8,11,0.2,0.25,70,0.0015,0.004,0.75,0.8561805749441087,0.4555430684538863,0.8241648147454942,0.3147724481511482,621.8
0.25,1.0,5,9,0.2,0.2,100,0.0015,0.003,1.5,0.855061974778106,0.4546596990054147,0.7139808398414771,0.3335547116013127,789.2
0.28,1.4,4,5,0.2,0.35,120,0.002,0.003,1.5,0.8564074689338991,0.45730710283486403,0.7790636778225023,0.32365415314318785,864.8
0.25,1.0,6,5,0.2,0.35,130,0.0015,0.001,1.5,0.8565774029040891,0.4565504328758697,0.7099134378048604,0.3364924773335767,643.8
0.35,1.0,5,15,0.25,0.2,60,0.001,0.002,0.75,0.855153610523673,0.3298811133009102,0.28430826256053277,0.3929517027043126,829.8
0.28,1.2,9,9,0.2,0.4,90,0.0005,0.002,0.75,0.8561744799137966,0.45674646694936244,0.726326335885152,0.33313431406746263,400.4
0.35,1.2,5,11,0.25,0.4,60,0.001,0.004,1.5,0.8563313723480507,0.42096826271093224,0.49704102594268457,0.3651691375074795,675.8
0.28,1.0,9,21,0.25,0.4,100,0.0005,0.0,0.5,0.8562670696707354,0.4441876626013448,0.620283101388005,0.34599605552030005,368.6
0.25,1.4,8,11,0.25,0.25,140,0.002,0.004,2.0,0.8561749817662602,0.45592348999840143,0.8240223651471619,0.3151598338490082,555.0
0.25,1.2,9,19,0.2,0.3,120,0.001,0.003,1.0,0.8566114757151491,0.45732548249419985,0.7733546422042459,0.32466518719051113,411.0
0.32,1.0,9,3,0.15,0.35,110,0.002,0.003,0.75,0.8564646855932944,0.4030146230748814,0.43845230064759305,0.37293528203229276,459.0
0.3,1.4,5,13,0.25,0.3,100,0.002,0.001,1.0,0.8564762889382456,0.4578699882044031,0.7475214050001999,0.3300172026935425,664.0
0.35,1.4,4,13,0.15,0.35,60,0.0015,0.003,0.75,0.8563244300863018,0.4477448640776963,0.6312720158349764,0.3469200061730886,834.8
0.28,1.0,4,11,0.2,0.4,110,0.001,0.001,1.0,0.8562819266444267,0.4449025577596185,0.6239937428109935,0.34570859296762446,838.2
0.35,1.4,6,9,0.15,0.35,130,0.002,0.003,1.0,0.8566301324469594,0.4470107635459106,0.6262056586154887,0.3475806288710734,672.0
0.32,1.0,4,15,0.25,0.35,80,0.001,0.004,1.0,0.8563616625341689,0.4024108619892145,0.4375958714571901,0.37248300723811867,858.6
0.25,1.0,6,17,0.25,0.35,90,0.0005,0.0,1.25,0.8566574818851102,0.4566585466884782,0.7101274941730373,0.33655774744898814,640.0
0.28,1.2,9,13,0.2,0.3,50,0.002,0.0,1.5,0.8566187416873505,0.45790537590809366,0.723329470336539,0.3350041789532713,421.8
0.35,1.0,6,19,0.2,0.2,110,0.002,0.004,1.0,0.8552530962619602,0.3297675294488052,0.28530729413753947,0.39086208877358997,743.6
0.35,1.4,8,5,0.15,0.2,110,0.0015,0.002,1.5,0.8553701369299054,0.4436594614649704,0.6187121578465817,0.34584281693097124,625.2
0.3,1.0,5,21,0.25,0.35,130,0.0005,0.0,0.5,0.8565416435542372,0.43184594330364334,0.5412856572811378,0.35925175213591937,664.0
0.28,1.4,6,17,0.25,0.35,70,0.001,0.002,1.5,0.8567101220908292,0.45709461363231635,0.7749244652983458,0.32416276493744434,678.8
0.3,1.0,7,21,0.25,0.3,140,0.0015,0.004,1.5,0.8566748580798931,0.4300441306983366,0.5358626667715812,0.3591914204169607,565.4
0.35,1.2,9,21,0.2,0.35,50,0.0015,0.002,2.0,0.8565746114829336,0.41806597024201386,0.4864087447857819,0.36667484831608144,388.8
0.25,1.2,8,11,0.25,0.2,140,0.002,0.002,2.0,0.855306817720774,0.45611745216580585,0.7789206170710845,0.3224878065006675,557.2
0.35,1.4,5,3,0.25,0.35,70,0.002,0.001,2.0,0.8565926099931737,0.4473312834101343,0.6281327770821667,0.34737147183900585,761.0
0.28,1.0,8,5,0.15,0.2,120,0.0015,0.003,0.75,0.8553934551128904,0.44390628046421654,0.6137166689202938,0.34773341165015037,593.4
0.32,1.4,5,15,0.25,0.4,120,0.0005,0.001,1.5,0.856176426248927,0.4559352855114132,0.7134811457999904,0.33503459532589536,665.0
0.28,1.4,6,17,0.25,0.35,100,0.001,0.003,1.5,0.8566932207077844,0.4577247436065937,0.7765658696975786,0.3245093676715894,603.8
0.3,1.4,6,11,0.25,0.35,80,0.001,0.002,1.5,0.8566047691620605,0.4574503922816569,0.7431681870372903,0.3304374583143715,648.2
0.3,1.0,6,11,0.25,0.25,120,0.0015,0.003,1.0,0.856131009959272,0.4291772961333066,0.531794704511303,0.3598116529944778,685.2
0.35,1.4,6,11,0.15,0.4,130,0.002,0.003,1.0,0.8563437342130603,0.4456363165597176,0.6281326242938954,0.3453490024537008,722.6
0.28,1.2,4,11,0.25,0.2,100,0.002,0.002,2.0,0.8547985296684024,0.4544750250121372,0.7274686319312718,0.33048837097078365,928.8
0.32,1.0,5,19,0.2,0.4,90,0.001,0.0,1.5,0.8562490594828759,0.4030262102969184,0.4393802092842812,0.37226800340982874,706.2
0.35,1.0,5,3,0.25,0.4,80,0.001,0.0,0.5,0.856320871802642,0.33751600849967983,0.2955835276927469,0.39352377179140635,714.0
0.32,1.2,9,17,0.15,0.25,50,0.001,0.003,2.0,0.8560240934715555,0.4416192497838972,0.604797271608909,0.34782033220010494,495.4
0.32,1.2,9,9,0.2,0.3,90,0.0005,0.0,2.0,0.8565989970214776,0.44384552938944866,0.6112199557779814,0.3484666098526743,412.2
0.35,1.0,8,3,0.15,0.35,70,0.0005,0.003,1.25,0.8565977176079114,0.3371089008587888,0.2957265629794528,0.39229852428982015,590.8
0.28,1.4,6,3,0.15,0.3,140,0.0005,0.002,1.0,0.8564814438591789,0.4569592306174835,0.7770654618802175,0.32365055960006833,622.8
0.32,1.4,8,19,0.2,0.25,130,0.002,0.002,0.75,0.8562368048261778,0.4561592639003648,0.7072728745050615,0.33665290556381944,539.6
0.25,1.2,5,17,0.25,0.3,70,0.0005,0.002,1.0,0.8564333117292057,0.4569090881464433,0.7794204384361306,0.32319851260911214,677.0
0.35,1.4,5,7,0.25,0.35,110,0.0015,0.0,1.25,0.8565352027500148,0.44645383214103573,0.6270626480295534,0.34664697942784733,738.8
0.25,1.0,5,17,0.2,0.25,50,0.0015,0.003,0.75,0.8557719646395837,0.4563836911731067,0.7195471202848585,0.3341971581642569,706.4
0.32,1.2,6,11,0.25,0.4,50,0.0015,0.002,2.0,0.8562892153997232,0.4422365568923878,0.611505593451291,0.3463877441708344,666.0
0.28,1.0,9,5,0.2,0.3,70,0.002,0.004,2.0,0.8565767137264192,0.4446357840220613,0.6171431750879741,0.3475405454961435,442.0
0.3,1.4,4,11,0.2,0.4,80,0.001,0.001,1.25,0.856227064701278,0.4574265455909733,0.75365814591942,0.3283818990085128,858.6
0.28,1.2,9,21,0.2,0.35,130,0.002,0.004,2.0,0.8565212358680595,0.4575225226551904,0.723685848979489,0.3345245610766935,343.4
0.28,1.0,9,21,0.15,0.4,120,0.0015,0.0,1.5,0.8563280826863926,0.44415194369745264,0.6177138392815081,0.34674610754711443,419.8
0.25,1.0,8,19,0.15,0.4,130,0.001,0.001,1.0,0.8561978248459969,0.4554505674590705,0.7133388999193533,0.3345408588991833,394.0
0.35,1.2,4,9,0.25,0.4,120,0.0005,0.004,1.25,0.8562942413836779,0.42152892972919814,0.49625653456338076,0.3664505390469345,785.0
0.25,1.2,5,19,0.2,0.35,140,0.0005,0.004,1.25,0.85663173379445,0.4573470553607746,0.779277555937696,0.32365575314183614,680.4
0.3,1.4,4,15,0.2,0.2,80,0.0005,0.0,1.25,0.8546075723380477,0.4547437388408341,0.7497333717341189,0.32635292627860024,892.8
0.3,1.4,4,19,0.15,0.2,120,0.0005,0.002,1.25,0.8548023153838251,0.4553503270583218,0.7506609747942642,0.3268065700268281,942.4
0.28,1.0,9,15,0.2,0.35,120,0.002,0.003,0.5,0.8566107457341474,0.4452476871022203,0.6174997319839073,0.3481666539549931,416.4
0.35,1.0,9,13,0.15,0.25,130,0.002,0.004,0.75,0.8562005422248816,0.339193190740936,0.29822365809244356,0.39329415342303287,495.2
0.28,1.0,4,11,0.2,0.4,110,0.002,0.001,0.75,0.8563043602725259,0.44589046236856433,0.6268483370142575,0.34602520479747767,724.2
0.32,1.2,5,11,0.15,0.2,50,0.002,0.004,0.5,0.8549983262033546,0.44255690698525074,0.6103636793758498,0.3471725910405135,830.0
0.28,1.0,4,5,0.25,0.2,120,0.0005,0.001,2.0,0.8547283119306796,0.44343000504313357,0.6192830257578107,0.34539471352224754,867.4
0.25,1.2,7,9,0.25,0.25,50,0.001,0.004,1.0,0.8559901796541309,0.45712995843181997,0.7819181192374949,0.32298927005556705,570.8
0.28,1.4,8,13,0.25,0.4,100,0.001,0.002,0.75,0.8562521999717742,0.45696805958890047,0.7798485257077725,0.3231811896910736,451.8
0.35,1.0,7,11,0.2,0.2,130,0.001,0.003,1.5,0.8553698032128972,0.32997910178665457,0.28516443710381684,0.39179307818293363,648.2
0.32,1.0,6,15,0.25,0.3,110,0.002,0.001,1.0,0.8563940073347679,0.4010271571738885,0.4355260232803489,0.3716083988197217,523.8
0.32,1.0,8,17,0.15,0.25,90,0.001,0.003,0.5,0.8559802237069535,0.3990849916955137,0.42967502189328605,0.37262253318735705,511.2
0.35,1.2,7,19,0.25,0.25,110,0.001,0.002,0.75,0.8559943827316344,0.4136854056040379,0.47934361140034787,0.3639094089977841,611.4
0.3,1.4,4,17,0.2,0.2,130,0.001,0.0,1.0,0.8548980396986556,0.4547907181777074,0.7492336267632085,0.3265008127554202,957.0
0.32,1.4,8,21,0.15,0.2,80,0.001,0.003,0.75,0.8553156705253248,0.4535856287801975,0.703062615434722,0.33481007664921625,572.0
0.3,1.2,4,9,0.15,0.2,120,0.001,0.004,2.0,0.8547986612572606,0.45057525140839233,0.6775144556803242,0.3375400357594876,898.0
0.28,1.2,5,19,0.2,0.3,110,0.002,0.004,2.0,0.8564361921807395,0.4576835328600747,0.7259695243421,0.33419507585999103,630.6
0.3,1.2,6,13,0.25,0.35,120,0.0005,0.003,1.0,0.8566029107445081,0.4538873463483323,0.6768732542348453,0.3414442552911022,537.2
0.28,1.2,6,15,0.15,0.4,80,0.001,0.0,1.0,0.856253188054805,0.4566678701140849,0.7271114384175414,0.3328879642333479,545.8
0.35,1.4,8,15,0.2,0.25,80,0.0015,0.001,1.25,0.8559898705805375,0.44498984849740164,0.6212817255296214,0.34666013712937593,542.4
0.35,1.0,7,19,0.25,0.3,90,0.002,0.003,1.25,0.8566844138054804,0.34101904937199684,0.3016490947422245,0.39241691114046545,582.8
0.28,1.4,6,7,0.15,0.4,120,0.001,0.004,2.0,0.8564469331522918,0.457332600748693,0.7812045980102383,0.3233071437779388,628.4
0.25,1.4,4,5,0.25,0.2,50,0.002,0.001,2.0,0.8546759417361718,0.4540908652680488,0.828374997421698,0.31278124946659336,968.2
0.28,1.0,9,7,0.15,0.25,130,0.002,0.002,0.5,0.8560198990625514,0.44406387436486217,0.6138603917542207,0.3478707857326887,478.4
0.35,1.4,9,21,0.2,0.35,50,0.0005,0.004,1.5,0.8565682616670927,0.44667881699976225,0.6264202242779036,0.347124150526238,425.4
0.32,1.0,4,19,0.25,0.3,130,0.0015,0.0,1.5,0.856320401368183,0.40141495478451283,0.43516961917268715,0.3725489034391485,783.0
0.32,1.0,4,5,0.25,0.25,80,0.001,0.004,1.5,0.8558343244330431,0.3995400847413468,0.4298176242798898,0.3733058569413667,892.0
0.3,1.2,6,15,0.15,0.3,110,0.002,0.004,0.75,0.8565423850877302,0.4525230649051856,0.6744466454443758,0.3405161191721675,587.2
0.28,1.2,9,5,0.25,0.2,60,0.002,0.003,1.25,0.8553394566182083,0.45494531242789893,0.7203317644524335,0.33248387700316656,556.2
0.35,1.2,4,3,0.25,0.25,60,0.002,0.003,2.0,0.8556833041979438,0.41510779252542784,0.4829117268308682,0.36405518900770073,857.4
0.3,1.4,4,19,0.15,0.25,80,0.002,0.002,0.5,0.8556939296454473,0.4573331224305406,0.7535155689975281,0.3283191044538635,880.4
0.25,1.4,6,19,0.25,0.2,70,0.0015,0.0,0.75,0.8552540876100834,0.4546708958754196,0.8271619349412263,0.31350527342733975,756.8
0.35,1.0,9,15,0.15,0.3,70,0.001,0.004,1.25,0.8566648612072065,0.33912428301791453,0.3001497579706458,0.3900401598029606,480.2
0.35,1.2,7,7,0.25,0.2,130,0.0015,0.0,0.5,0.8553412147896603,0.41300494512794445,0.4797714440248709,0.3626236972009003,659.4
0.32,1.0,4,13,0.25,0.4,140,0.002,0.002,0.5,0.8563864559720475,0.4018293300641463,0.4353840320468306,0.37315588419265017,860.6
0.3,1.2,7,9,0.2,0.4,110,0.002,0.001,2.0,0.856079476219012,0.4520375556105921,0.6791555545030141,0.33881324484350106,516.0
0.35,1.4,7,5,0.25,0.3,80,0.0005,0.0,1.0,0.8566354039722188,0.44703911259414336,0.6267057091629418,0.34747644984746096,559.0
0.28,1.2,9,7,0.25,0.35,100,0.0015,0.0,0.5,0.856545301092407,0.45780909974127554,0.7239715885116461,0.3347636373239643,367.6
0.25,1.2,7,13,0.2,0.2,70,0.0005,0.001,1.25,0.855203679279391,0.45500803813321056,0.778349392653889,0.32147687263899083,643.4
0.32,1.4,8,19,0.2,0.2,50,0.0005,0.002,1.5,0.8552044909270539,0.45325726117343423,0.7032764680852038,0.33438923647958263,552.0
0.25,1.4,8,13,0.2,0.2,90,0.002,0.003,0.5,0.8552420602051332,0.4545927803962999,0.8274471651791455,0.3133852646769394,510.6
0.35,1.0,8,19,0.15,0.35,70,0.001,0.002,1.0,0.856649433671266,0.3396323060914459,0.29965057322339705,0.39227534496930616,458.8
0.3,1.2,5,5,0.15,0.35,90,0.002,0.002,1.25,0.8565640794040906,0.4540441961018019,0.6773726172350771,0.3414858624985716,778.8
0.25,1.2,6,9,0.25,0.35,140,0.001,0.003,0.5,0.8567345520816321,0.45701437216675667,0.7757810472770202,0.32393051084575164,609.6
0.28,1.2,4,15,0.2,0.4,110,0.0015,0.003,1.0,0.856345250246493,0.45809915897397274,0.7321069018791175,0.3333643031548944,823.2
0.32,1.4,8,7,0.2,0.3,140,0.001,0.003,1.0,0.856810556120649,0.45727629000216286,0.7054891732957678,0.3382890922940457,530.6
0.28,1.2,6,11,0.25,0.35,140,0.001,0.002,1.25,0.8565532259372344,0.45812143924816545,0.7253277881376714,0.3348107067164314,529.8
0.3,1.2,6,5,0.25,0.25,140,0.001,0.004,0.5,0.8560625891294672,0.4520122316462114,0.6745179211729658,0.3399128442328917,679.2
0.32,1.4,5,17,0.2,0.2,110,0.002,0.001,2.0,0.8551393397879445,0.4546763295879197,0.7076297624422492,0.3349666728797934,877.4
0.3,1.0,6,7,0.25,0.35,110,0.0005,0.003,1.5,0.8565583913780545,0.4297500138841526,0.5371465720805408,0.35817045857868174,639.8
0.32,1.4,7,19,0.25,0.35,130,0.0005,0.002,2.0,0.8566111407557543,0.4564995935677126,0.7059171587085622,0.33734076007674646,553.6
0.35,1.4,9,5,0.15,0.25,100,0.001,0.004,0.5,0.8560668283776842,0.444130553988323,0.6188557788216612,0.3464011808838431,514.4
0.35,1.4,9,15,0.2,0.35,60,0.0005,0.0,1.0,0.8565546441231782,0.44626778790191646,0.6265625720173883,0.346577398602644,406.8
0.28,1.4,9,19,0.25,0.4,140,0.001,0.003,1.0,0.8562034633625191,0.45726383966026585,0.7790636014283666,0.3236106766100274,423.2
0.32,1.2,9,21,0.25,0.4,70,0.0015,0.0,1.25,0.8562990643340355,0.4434782255687687,0.6110771496736824,0.34805436007043455,479.4
0.25,1.2,7,5,0.15,0.25,100,0.0015,0.002,1.25,0.8559848435169805,0.4566709674899081,0.7804908476005747,0.32277450906225374,571.4
0.28,1.4,7,13,0.2,0.2,120,0.002,0.002,0.5,0.8551514325666167,0.4559738479959875,0.7794914085881778,0.3222441862593329,602.8
0.3,1.0,9,5,0.15,0.3,60,0.001,0.001,1.5,0.8565929131315182,0.43115448471063333,0.538930858978208,0.3593660532294908,417.4
0.28,1.4,5,13,0.25,0.35,120,0.001,0.003,2.0,0.8565818240679454,0.4571045396497119,0.7782073504909469,0.32359873935927896,701.4
0.28,1.0,9,15,0.2,0.2,140,0.001,0.003,1.5,0.855437585227744,0.44315797234707405,0.6105058743270632,0.3478540653227008,546.6
0.32,1.2,4,9,0.15,0.3,60,0.0005,0.004,0.75,0.8562943888239415,0.444353959488683,0.6163579706967375,0.3474273089002041,777.0
0.3,1.2,5,17,0.15,0.3,120,0.0015,0.004,1.25,0.8563785791845472,0.4525907553629386,0.6779433578227467,0.339696941708184,638.6
0.35,1.2,8,5,0.2,0.3,120,0.001,0.002,1.5,0.8564653817271726,0.41853625821963786,0.4891918595427608,0.36583073484296824,487.2
0.35,1.0,9,7,0.2,0.2,80,0.0015,0.0,0.75,0.8553436362906094,0.3282980677060537,0.2828093586890562,0.39151181454727146,506.6
0.3,1.4,5,19,0.2,0.35,140,0.001,0.004,1.25,0.8565405919366267,0.45820232379654113,0.7460942606868394,0.33064336759673135,750.6
0.32,1.0,7,19,0.25,0.25,130,0.001,0.003,1.0,0.8561139615696822,0.39802635013745363,0.42881892374413766,0.37141685404806457,616.6
0.28,1.0,6,17,0.25,0.2,100,0.0005,0.003,0.75,0.8551216032264314,0.44405807151143095,0.6175705493476832,0.34668943087228693,674.4
0.28,1.2,8,19,0.25,0.35,110,0.002,0.003,2.0,0.8566084551338553,0.4581320145770939,0.7225444696629975,0.33542456047850766,476.0
0.32,1.2,5,5,0.25,0.2,80,0.0015,0.0,1.0,0.8551651715143358,0.44388828980808565,0.6110055938332616,0.34858901802443737,850.8
0.28,1.4,6,7,0.2,0.4,120,0.0005,0.004,0.5,0.856333597468403,0.45702418405035317,0.7818466143264978,0.3228940696698295,574.0
0.3,1.4,6,19,0.15,0.35,130,0.001,0.003,0.5,0.8566195634583833,0.45733679997263454,0.7434536464576167,0.33025898858431946,584.6
0.28,1.2,4,17,0.2,0.3,60,0.002,0.0,0.75,0.8562840389780055,0.45736780746270134,0.7252559776501316,0.33402126869359405,832.4
0.28,1.4,8,13,0.25,0.4,110,0.001,0.004,0.75,0.8562622788414387,0.45704292636062727,0.779135029945228,0.32337649339246277,503.8
0.28,1.0,4,21,0.2,0.4,90,0.001,0.002,2.0,0.8562676721964861,0.44590189139694186,0.6270621132706036,0.34597886299427427,797.4
0.3,1.2,8,11,0.25,0.2,70,0.002,0.0,1.0,0.8554007187887626,0.45039988156959154,0.6693079939078224,0.3394270601734298,598.4
0.28,1.4,5,9,0.15,0.3,80,0.002,0.003,0.75,0.8565914411766802,0.45762765023240004,0.7795632445404294,0.32389145540734204,717.4
0.35,1.4,6,15,0.2,0.35,60,0.0005,0.003,1.5,0.8565662045301234,0.4471563983491723,0.6278471394088572,0.34725138947852874,567.0
0.3,1.4,6,17,0.2,0.3,140,0.0005,0.0,2.0,0.856613035329756,0.4576205888203441,0.7433109167474534,0.3305855100980742,583.0
0.32,1.4,9,13,0.15,0.4,110,0.001,0.003,0.75,0.856293112803845,0.456424152410795,0.7106267553144218,0.33620073987443994,423.8
0.32,1.2,6,11,0.2,0.4,140,0.001,0.004,1.25,0.8562538048143615,0.4426229926700378,0.6112913333654189,0.34694980758531435,598.6
0.3,1.4,4,3,0.15,0.35,50,0.0005,0.001,1.25,0.8563724360796823,0.457720361754091,0.7492338304809036,0.32952753657707284,823.6
0.32,1.0,7,9,0.25,0.25,90,0.001,0.002,0.5,0.8558846521717391,0.3978033771597468,0.4287475461567002,0.3710997571999352,586.6
0.3,1.2,4,13,0.25,0.25,50,0.002,0.002,2.0,0.855895269721198,0.4523426242085777,0.6776573891081824,0.33950042563348815,965.4
0.28,1.2,9,5,0.25,0.2,50,0.001,0.003,0.5,0.8552707265089691,0.45534301707883584,0.7246853898507336,0.3319835189267118,446.6
0.28,1.4,5,19,0.25,0.35,50,0.0005,0.002,0.5,0.8564912759509893,0.4571181622265289,0.7792063311385298,0.3234432787748184,663.2
0.32,1.4,5,17,0.15,0.25,110,0.0005,0.0,0.5,0.8560492588563395,0.45657689832112036,0.7115546639511099,0.3361490404917823,872.0
0.3,1.2,6,7,0.2,0.25,70,0.0005,0.004,1.5,0.8560206013649753,0.45260677400166954,0.6762304739772289,0.34014946028071646,647.4
0.25,1.4,9,7,0.2,0.3,80,0.001,0.003,1.5,0.8566889184837647,0.45696172542736,0.8204538422812512,0.3166766425296319,479.6
0.32,1.0,4,5,0.15,0.2,140,0.002,0.002,1.25,0.8547409727786613,0.3976381906082981,0.428604103434604,0.37089167365992226,849.8
0.3,1.0,5,11,0.25,0.2,80,0.0015,0.0,2.0,0.8551269704057525,0.427300298704544,0.5335064933742093,0.3563925124688635,753.2
0.3,1.0,8,21,0.25,0.25,110,0.0015,0.0,0.75,0.8561763752545174,0.42740777059553736,0.5277983235561573,0.35917469589672335,551.8
0.32,1.2,4,9,0.2,0.4,60,0.0005,0.002,1.0,0.8562749486047536,0.4442483326303597,0.6190691476426171,0.3464483573411787,790.0
0.28,1.2,8,15,0.2,0.4,70,0.002,0.0,0.5,0.8561965057011343,0.4566913769989137,0.7240428387755242,0.3335501162489039,475.4
0.35,1.0,4,11,0.15,0.2,50,0.002,0.004,1.0,0.8547237452033556,0.3251082900309486,0.2773146086213838,0.393030402127299,922.0
0.35,1.2,7,15,0.15,0.4,130,0.001,0.002,0.5,0.8562325993972577,0.41852431969557546,0.4906188001384262,0.3649927978935181,485.6
0.3,1.0,8,9,0.15,0.4,100,0.002,0.004,2.0,0.8562284708952074,0.43081262963048417,0.5381454508692761,0.35921028156685797,496.6
0.25,1.2,9,15,0.25,0.25,50,0.001,0.0,1.25,0.8561375550312255,0.45694768092578675,0.7796342401571885,0.32319691920489657,566.4
0.25,1.2,8,21,0.15,0.3,70,0.0005,0.0,2.0,0.8564056147424726,0.4570566574138283,0.7738541070633254,0.32431018459525307,380.2
0.28,1.4,4,7,0.2,0.3,130,0.0015,0.001,1.0,0.8563352242647957,0.45714236840008465,0.779848449313637,0.3233567409662959,819.0
0.28,1.4,6,5,0.15,0.3,110,0.0015,0.004,0.5,0.8566188010594569,0.4572474959786243,0.7758522211467626,0.324151797550436,617.8
0.3,1.4,8,5,0.2,0.35,130,0.0015,0.0,1.25,0.8565954868480642,0.4579075685551883,0.7425970899436543,0.33103256168408335,502.8
0.35,1.0,6,7,0.2,0.2,140,0.0005,0.001,2.0,0.8551911151606028,0.33125924246476196,0.28680627440315176,0.3920700658515569,699.0
0.35,1.0,4,3,0.15,0.2,120,0.0015,0.003,0.75,0.8548263619144884,0.3266601346576058,0.2799548918093518,0.3922154638164045,954.2
0.28,1.0,8,15,0.15,0.3,80,0.002,0.002,1.0,0.8565370539683521,0.4456899211942488,0.6199261625213934,0.3479698112633055,434.6
0.25,1.4,6,5,0.25,0.2,70,0.001,0.004,0.5,0.8553126863410154,0.45458542534945845,0.8270190524427916,0.3134418583865378,742.4
0.32,1.0,7,11,0.2,0.3,60,0.002,0.0,1.0,0.8564921178651744,0.4017245913853739,0.43823862625009447,0.370906343031762,511.8
0.28,1.2,8,11,0.25,0.4,80,0.002,0.002,1.5,0.8561585021611113,0.4559620910741712,0.7236147005744584,0.33287020027340397,493.4
0.32,1.0,9,19,0.15,0.25,50,0.002,0.0,0.75,0.8560595020494368,0.397810057170003,0.42867616856926266,0.37117223979851055,525.0
0.35,1.2,9,3,0.2,0.2,110,0.0015,0.0,0.75,0.8551345334923142,0.415972538871429,0.4866222154655853,0.36329388045046385,738.6
0.35,1.0,7,17,0.15,0.25,90,0.0005,0.0,0.75,0.8557302246962253,0.33520768249697913,0.29251482619188224,0.3926352781454639,486.8
0.35,1.2,9,13,0.2,0.2,140,0.0005,0.004,0.75,0.8553992252652478,0.41446222168415653,0.4794152945643281,0.3651172910825752,516.6
0.32,1.0,8,21,0.15,0.35,70,0.001,0.002,1.0,0.856649433671266,0.4015321358260038,0.4370248507576898,0.3713957757526048,458.8
0.3,1.2,9,13,0.2,0.35,90,0.001,0.0,0.75,0.8565356751121893,0.4537444211498126,0.6761595292898936,0.3414425626183327,430.6
0.28,1.4,4,7,0.15,0.25,120,0.002,0.002,1.25,0.8556970150359036,0.45629432981884444,0.7840587083839763,0.3217947190111306,885.2
0.25,1.4,6,9,0.2,0.3,120,0.0015,0.0,0.5,0.8565979104637347,0.4569898316627826,0.823165426662521,0.3163019670780479,614.2
0.28,1.4,6,21,0.15,0.25,100,0.001,0.0,2.0,0.8559094756027996,0.4569473557923631,0.7819895477543561,0.3227979640370296,666.4
0.28,1.2,7,19,0.15,0.3,90,0.001,0.0,1.25,0.8565308089347841,0.45823986764743285,0.7237578886494357,0.33528007041026714,510.6
0.32,1.4,9,19,0.15,0.2,120,0.0005,0.001,0.5,0.8555235316177054,0.45381254629417916,0.7020634056047321,0.33528358852417633,562.0
0.25,1.0,5,7,0.15,0.35,100,0.0005,0.004,1.5,0.8566581217476423,0.4569848530227679,0.7128391804131546,0.33630234466441566,749.4
0.3,1.0,4,5,0.15,0.35,70,0.0005,0.002,0.5,0.8562715454187421,0.42983583951563775,0.5400014209309236,0.3570425763108237,780.4
